ElapsedTime,Action,X,Y
267.797,Moved,2667,753
267.798,Moved,2670,752
267.799,Moved,2673,750
267.8,Moved,2676,749
267.801,Moved,2679,747
267.802,Moved,2683,746
267.803,Moved,2685,745
267.804,Moved,2688,743
267.805,Moved,2691,742
267.806,Moved,2695,741
267.807,Moved,2698,739
267.808,Moved,2701,738
267.809,Moved,2704,736
267.81,Moved,2707,735
267.811,Moved,2710,734
267.812,Moved,2713,732
267.813,Moved,2716,731
267.814,Moved,2719,730
267.815,Moved,2722,728
267.816,Moved,2725,727
267.817,Moved,2728,726
267.818,Moved,2731,724
267.819,Moved,2734,723
267.82,Moved,2737,722
267.821,Moved,2739,720
267.822,Moved,2742,719
267.823,Moved,2745,718
267.824,Moved,2748,716
267.825,Moved,2751,715
267.826,Moved,2754,713
267.827,Moved,2757,712
267.828,Moved,2760,711
267.829,Moved,2763,709
267.83,Moved,2765,708
267.831,Moved,2768,707
267.832,Moved,2771,705
267.833,Moved,2774,704
267.834,Moved,2777,703
267.835,Moved,2780,701
267.836,Moved,2783,700
267.837,Moved,2786,698
267.838,Moved,2788,697
267.839,Moved,2791,696
267.84,Moved,2793,694
267.841,Moved,2796,693
267.842,Moved,2799,691
267.843,Moved,2802,690
267.844,Moved,2804,688
267.845,Moved,2807,687
267.846,Moved,2810,685
267.847,Moved,2812,684
267.848,Moved,2814,682
267.849,Moved,2817,680
267.85,Moved,2820,679
267.851,Moved,2822,677
267.852,Moved,2825,675
267.853,Moved,2827,674
267.854,Moved,2830,672
267.855,Moved,2832,670
267.856,Moved,2834,669
267.857,Moved,2837,667
267.858,Moved,2839,665
267.859,Moved,2842,663
267.86,Moved,2844,661
267.861,Moved,2847,660
267.862,Moved,2849,658
267.863,Moved,2851,656
267.864,Moved,2854,654
267.865,Moved,2856,653
267.866,Moved,2858,651
267.867,Moved,2860,649
267.868,Moved,2863,647
267.869,Moved,2865,645
267.87,Moved,2868,643
267.871,Moved,2870,641
267.872,Moved,2872,640
267.873,Moved,2874,638
267.874,Moved,2876,636
267.875,Moved,2878,635
267.876,Moved,2880,633
267.877,Moved,2883,631
267.878,Moved,2885,629
267.879,Moved,2887,628
267.88,Moved,2889,626
267.881,Moved,2891,624
267.882,Moved,2893,623
267.883,Moved,2895,621
267.884,Moved,2897,620
267.885,Moved,2898,618
267.886,Moved,2900,617
267.887,Moved,2902,615
267.888,Moved,2904,614
267.889,Moved,2906,612
267.89,Moved,2908,611
267.891,Moved,2910,609
267.892,Moved,2911,608
267.893,Moved,2913,607
267.894,Moved,2915,606
267.895,Moved,2916,604
267.896,Moved,2918,603
267.897,Moved,2920,602
267.898,Moved,2921,601
267.899,Moved,2923,600
267.9,Moved,2924,598
267.901,Moved,2925,598
267.902,Moved,2927,596
267.903,Moved,2929,595
267.904,Moved,2930,594
267.905,Moved,2932,593
267.906,Moved,2933,592
267.907,Moved,2935,591
267.908,Moved,2936,590
267.909,Moved,2937,589
267.91,Moved,2938,588
267.911,Moved,2940,587
267.912,Moved,2941,586
267.913,Moved,2943,585
267.914,Moved,2944,584
267.915,Moved,2945,583
267.916,Moved,2947,583
267.917,Moved,2948,582
267.918,Moved,2949,581
267.919,Moved,2950,580
267.92,Moved,2951,580
267.921,Moved,2953,579
267.922,Moved,2954,578
267.923,Moved,2955,577
267.924,Moved,2956,576
267.925,Moved,2958,576
267.926,Moved,2959,575
267.927,Moved,2960,574
267.928,Moved,2961,574
267.929,Moved,2962,573
267.93,Moved,2963,572
267.931,Moved,2964,571
267.932,Moved,2965,571
267.933,Moved,2967,570
267.934,Moved,2968,569
267.935,Moved,2969,568
267.936,Moved,2970,568
267.937,Moved,2971,567
267.938,Moved,2972,566
267.939,Moved,2973,566
267.94,Moved,2974,565
267.941,Moved,2975,564
267.942,Moved,2976,563
267.943,Moved,2977,562
267.944,Moved,2978,562
267.945,Moved,2979,561
267.946,Moved,2980,560
267.947,Moved,2981,559
267.948,Moved,2982,559
267.949,Moved,2983,558
267.95,Moved,2984,557
267.951,Moved,2985,556
267.952,Moved,2986,556
267.953,Moved,2986,555
267.954,Moved,2987,554
267.955,Moved,2988,553
267.956,Moved,2989,553
267.957,Moved,2990,552
267.958,Moved,2990,551
267.959,Moved,2991,550
267.96,Moved,2992,549
267.961,Moved,2993,549
267.962,Moved,2993,548
267.963,Moved,2994,547
267.964,Moved,2995,546
267.965,Moved,2996,545
267.966,Moved,2997,545
267.967,Moved,2997,544
267.968,Moved,2998,543
267.97,Moved,2999,542
267.971,Moved,2999,541
267.972,Moved,3000,541
267.973,Moved,3000,540
267.974,Moved,3001,540
267.975,Moved,3001,539
267.976,Moved,3002,538
267.977,Moved,3002,537
267.978,Moved,3003,537
267.979,Moved,3003,536
267.98,Moved,3004,535
267.981,Moved,3004,534
267.982,Moved,3005,534
267.983,Moved,3005,533
267.984,Moved,3006,532
267.986,Moved,3006,531
267.987,Moved,3007,530
267.988,Moved,3007,529
267.989,Moved,3007,528
267.99,Moved,3008,528
267.991,Moved,3008,527
267.992,Moved,3008,526
267.993,Moved,3008,525
267.994,Moved,3009,525
267.995,Moved,3009,524
267.996,Moved,3009,523
267.997,Moved,3009,522
267.998,Moved,3009,521
267.999,Moved,3009,520
268,Moved,3009,519
268.001,Moved,3009,518
268.003,Moved,3009,517
268.004,Moved,3009,516
268.005,Moved,3009,515
268.006,Moved,3009,514
268.007,Moved,3009,513
268.008,Moved,3009,512
268.009,Moved,3009,511
268.01,Moved,3009,510
268.011,Moved,3009,509
268.012,Moved,3009,508
268.013,Moved,3009,507
268.014,Moved,3009,506
268.015,Moved,3009,505
268.016,Moved,3009,504
268.017,Moved,3008,504
268.018,Moved,3008,503
268.019,Moved,3008,501
268.02,Moved,3008,500
268.021,Moved,3007,499
268.022,Moved,3007,498
268.023,Moved,3006,496
268.024,Moved,3006,495
268.025,Moved,3006,494
268.026,Moved,3005,493
268.027,Moved,3005,491
268.028,Moved,3004,490
268.029,Moved,3004,489
268.03,Moved,3003,487
268.031,Moved,3003,486
268.032,Moved,3002,484
268.033,Moved,3002,483
268.034,Moved,3001,482
268.035,Moved,3001,480
268.036,Moved,3000,479
268.037,Moved,3000,477
268.038,Moved,2999,476
268.039,Moved,2999,474
268.04,Moved,2998,473
268.041,Moved,2998,471
268.042,Moved,2997,470
268.043,Moved,2997,469
268.044,Moved,2996,467
268.045,Moved,2996,466
268.046,Moved,2995,464
268.047,Moved,2995,463
268.048,Moved,2994,461
268.049,Moved,2994,460
268.05,Moved,2993,459
268.051,Moved,2993,458
268.052,Moved,2993,456
268.053,Moved,2992,455
268.054,Moved,2992,454
268.055,Moved,2991,453
268.056,Moved,2991,452
268.057,Moved,2991,450
268.058,Moved,2990,449
268.059,Moved,2990,448
268.06,Moved,2990,447
268.061,Moved,2989,446
268.062,Moved,2989,445
268.063,Moved,2988,444
268.064,Moved,2988,443
268.065,Moved,2988,442
268.066,Moved,2988,441
268.067,Moved,2987,440
268.068,Moved,2987,439
268.069,Moved,2987,438
268.07,Moved,2987,437
268.071,Moved,2986,437
268.072,Moved,2986,436
268.073,Moved,2986,435
268.075,Moved,2986,434
268.076,Moved,2986,433
268.077,Moved,2985,433
268.078,Moved,2985,432
268.08,Moved,2985,431
268.081,Moved,2985,430
268.083,Moved,2985,429
268.085,Moved,2985,428
268.087,Moved,2984,427
268.089,Moved,2984,426
268.092,Moved,2984,425
268.093,Moved,2984,424
268.096,Moved,2984,423
268.098,Moved,2984,422
268.1,Moved,2983,421
268.103,Moved,2983,420
268.105,Moved,2983,419
268.108,Moved,2983,418
268.109,Moved,2983,417
268.111,Moved,2982,417
268.113,Moved,2982,416
268.117,Moved,2982,415
268.12,Moved,2982,414
268.124,Moved,2981,413
268.128,Moved,2981,412
268.133,Moved,2981,411
268.134,Moved,2981,410
268.141,Moved,2980,410
268.223,Moved,2980,409
268.229,Moved,2980,410
268.233,Moved,2980,411
268.237,Moved,2980,412
268.238,Moved,2980,413
268.239,Moved,2979,413
268.242,Moved,2979,414
268.244,Moved,2979,415
268.246,Moved,2979,416
268.249,Moved,2979,417
268.251,Moved,2978,418
268.254,Moved,2978,419
268.256,Moved,2978,420
268.258,Moved,2978,421
268.259,Moved,2978,422
268.261,Moved,2977,422
268.263,Moved,2977,423
268.265,Moved,2977,424
268.267,Moved,2977,425
268.27,Moved,2977,426
268.271,Moved,2977,427
268.272,Moved,2976,427
268.274,Moved,2976,428
268.275,Moved,2976,429
268.277,Moved,2976,430
268.279,Moved,2976,431
268.28,Moved,2976,432
268.281,Moved,2975,432
268.283,Moved,2975,433
268.285,Moved,2975,434
268.287,Moved,2975,435
268.289,Moved,2975,436
268.291,Moved,2975,437
268.293,Moved,2975,438
268.295,Moved,2974,439
268.298,Moved,2974,440
268.301,Moved,2974,441
268.304,Moved,2974,442
268.308,Moved,2974,443
268.313,Moved,2974,444
268.321,Moved,2974,445
268.385,Moved,2974,446
268.411,PressedLeft,2974,447
